instance,|V|,|A|,|B|,T,Components,ComponentsSelection,Profits,Algorithm,%numVisitedBlocks,%numVisitedBlocksNodes,%repeatedArcs,%repeatedNodes,%tourTotalMinutes,%blocksTotalMinutes,%tourMinutes,%blocksMinutes
9,95,8930,10,120,multiple,sparse,unitary,BRKGA,100.0,3.7323037323037322,0.0,9.90990990990991,33.805,13.409999999999998,71.59800910727523,28.401990892724765
10,110,11990,10,120,multiple,sparse,unitary,BRKGA,100.0,3.3783783783783785,0.0,9.324324324324325,30.61375,13.28,69.74512316673787,30.254876833262138
11,128,16256,15,120,multiple,sparse,unitary,BRKGA,100.0,5.359179019384264,0.45662100456621,8.779931584948688,35.552499999999995,21.735000000000003,62.059786166266626,37.94021383373337
12,144,20592,15,120,multiple,sparse,unitary,BRKGA,100.0,6.031363088057901,0.4830917874396135,8.56453558504222,34.386250000000004,21.205000000000002,61.85550783621523,38.14449216378477
13,160,25440,15,120,multiple,sparse,unitary,BRKGA,100.0,5.714285714285714,0.4767580452920143,7.261904761904762,35.7125,28.485000000000003,55.62911328322753,44.37088671677246
14,135,18090,15,120,multiple,sparse,unitary,BRKGA,100.0,6.046511627906977,0.46565774155995343,3.953488372093023,36.13375,21.415000000000003,62.78807098329676,37.21192901670323
15,129,16512,15,120,multiple,sparse,unitary,BRKGA,100.0,5.593607305936073,0.45714285714285713,4.109589041095891,36.45,21.839999999999996,62.53216675244467,37.46783324755532
16,194,37442,20,120,multiple,sparse,unitary,BRKGA,100.0,5.975197294250282,0.45146726862302483,8.680947012401353,35.8925,31.86,52.97590494815689,47.024095051843105
17,155,23870,20,120,multiple,sparse,unitary,BRKGA,100.0,6.27906976744186,0.46565774155995343,8.720930232558139,35.38125,26.064999999999998,57.58081249872856,42.41918750127143
18,157,24492,20,120,multiple,sparse,unitary,BRKGA,100.0,6.206088992974239,0.46893317702227433,9.01639344262295,35.31125,24.865000000000002,58.67971168027254,41.32028831972747
19,151,22650,20,120,multiple,sparse,unitary,BRKGA,100.0,6.336405529953917,0.461361014994233,7.949308755760368,35.763749999999995,26.54,57.40224304315551,42.59775695684449
20,156,24180,20,120,multiple,sparse,unitary,BRKGA,100.0,6.177156177156177,0.46674445740956827,9.207459207459207,35.451249999999995,27.07,56.70272107483456,43.29727892516545
21,194,37442,25,120,multiple,sparse,unitary,BRKGA,100.0,6.1139896373057,0.1037344398340249,12.435233160621761,39.309999999999995,37.044999999999995,51.48320345753388,48.5167965424661
22,193,37056,25,120,multiple,sparse,unitary,BRKGA,100.0,6.263736263736264,0.11001100110011001,14.725274725274724,38.917500000000004,36.76,51.42545670774008,48.57454329225992
23,196,38220,25,120,multiple,sparse,unitary,BRKGA,100.0,6.974128233970753,0.11261261261261261,13.610798650168729,37.29875,35.735,51.07056669005767,48.92943330994232
24,193,37056,25,120,multiple,sparse,unitary,BRKGA,100.0,6.122448979591836,0.10752688172043011,12.889366272824919,39.1,36.995,51.383139496681785,48.61686050331822
25,193,37056,25,120,multiple,sparse,unitary,BRKGA,100.0,6.598407281001138,0.11389521640091116,13.424345847554038,37.583749999999995,38.25,49.56071669935879,50.439283300641215
26,239,56882,30,120,multiple,sparse,unitary,BRKGA,100.0,9.44963655244029,2.3908523908523907,17.757009345794394,39.21875,45.68500000000001,46.19201154248193,53.80798845751808
27,326,105950,30,120,multiple,sparse,unitary,BRKGA,96.66666666666667,14.497041420118343,21.68763878608438,18.78698224852071,52.7625,42.585,55.33705655628097,44.66294344371902
28,235,54990,30,120,multiple,sparse,unitary,BRKGA,100.0,9.777777777777779,0.0,12.666666666666666,36.93375,44.425,45.39616206001198,54.60383793998801
29,234,54522,30,120,multiple,sparse,unitary,BRKGA,100.0,10.337552742616033,0.6335797254487856,16.350210970464136,39.464999999999996,43.995,47.286125089863404,52.713874910136596
30,228,51756,30,120,multiple,sparse,unitary,BRKGA,100.0,10.54897739504844,0.646551724137931,14.854682454251884,38.17625,43.455000000000005,46.76671005282903,53.23328994717097
31,244,59292,35,120,multiple,sparse,unitary,BRKGA,100.0,8.404255319148936,0.3194888178913738,15.53191489361702,39.282500000000006,51.43,43.30439575582197,56.695604244178035
32,289,83232,35,120,multiple,sparse,unitary,BRKGA,100.0,11.589403973509933,0.4419889502762431,11.589403973509933,37.73375,52.525,41.806196075172764,58.19380392482723
33,265,69960,35,120,multiple,sparse,unitary,BRKGA,100.0,11.941964285714286,0.22346368715083798,15.066964285714286,37.66375,53.254999999999995,41.42572351687633,58.57427648312367
34,250,62250,35,120,multiple,sparse,unitary,BRKGA,100.0,8.67237687366167,0.4287245444801715,14.989293361884368,38.49125,51.135,42.94640242116567,57.05359757883432
35,245,59780,35,120,multiple,sparse,unitary,BRKGA,100.0,8.195020746887966,0.3115264797507788,16.90871369294606,41.41375,51.21,44.71180447779322,55.28819552220678
36,303,91506,40,120,multiple,sparse,unitary,BRKGA,97.5,14.491264131551901,1.02880658436214,10.585817060637204,38.440000000000005,59.755,39.14659605886247,60.853403941137536
37,310,95790,40,120,multiple,sparse,unitary,BRKGA,97.5,14.536082474226804,1.0319917440660475,10.618556701030927,38.44375,61.54,38.44999812469526,61.55000187530474
38,303,91506,40,120,multiple,sparse,unitary,BRKGA,97.5,14.373716632443532,1.1305241521068858,11.806981519507186,39.25750000000001,59.99,39.55515252273357,60.44484747726643
39,303,91506,40,120,multiple,sparse,unitary,BRKGA,97.5,14.461538461538462,1.0266940451745379,10.666666666666666,38.57125,61.050000000000004,38.71789402361444,61.282105976385566
40,303,91506,40,120,multiple,sparse,unitary,BRKGA,95.0,14.330218068535826,1.0395010395010396,11.73416407061267,38.894999999999996,58.125,40.08967223252937,59.91032776747062
41,324,104652,45,120,multiple,sparse,unitary,BRKGA,93.33333333333333,14.891304347826088,0.2176278563656148,8.043478260869565,38.80375,60.55499999999999,39.05418496106281,60.94581503893718
42,345,118680,45,120,multiple,sparse,unitary,BRKGA,84.44444444444444,12.979683972911964,0.11299435028248588,8.239277652370204,36.735,59.85999999999999,38.02991873285367,61.97008126714633
43,337,113232,45,120,multiple,sparse,unitary,BRKGA,84.44444444444444,11.668611435239207,0.11682242990654206,2.3337222870478413,36.625,57.12,39.06875033335111,60.93124966664889
44,343,117306,45,120,multiple,sparse,unitary,BRKGA,88.88888888888889,15.943600867678958,0.21715526601520088,11.605206073752711,39.19125,60.68,39.241773783746574,60.758226216253426
45,327,106602,45,120,multiple,sparse,unitary,BRKGA,88.88888888888889,14.66372657111356,0.33112582781456956,10.804851157662624,39.02125,59.37,39.659268481699335,60.34073151830066
46,367,134322,50,120,multiple,sparse,unitary,BRKGA,86.0,20.253164556962027,2.0737327188940093,6.67433831990794,35.855000000000004,63.67999999999999,36.02250464660672,63.97749535339327
47,367,134322,50,120,multiple,sparse,unitary,BRKGA,84.0,16.852678571428573,0.6703910614525139,9.486607142857142,35.89125,62.485,36.48365332079643,63.516346679203565
48,371,137270,50,120,multiple,sparse,unitary,BRKGA,84.0,16.605616605616607,0.7334963325183375,9.27960927960928,34.513749999999995,63.35,35.26714437163914,64.73285562836087
49,367,134322,50,120,multiple,sparse,unitary,BRKGA,84.0,16.805721096543504,0.7159904534606205,8.939213349225268,34.6525,62.044999999999995,35.83598335013832,64.16401664986168
50,367,134322,50,120,multiple,sparse,unitary,BRKGA,84.0,17.702227432590856,0.704225352112676,9.964830011723329,35.2275,63.62,35.63823060775437,64.36176939224563
51,399,158802,55,120,multiple,sparse,unitary,BRKGA,81.81818181818181,20.348837209302324,3.7252619324796274,13.13953488372093,37.64,62.16,37.715430861723455,62.28456913827656
52,387,149382,55,120,multiple,sparse,unitary,BRKGA,80.0,17.809867629362213,0.7228915662650602,9.025270758122744,34.504999999999995,64.295,34.92408906882591,65.07591093117408
53,390,151710,55,120,multiple,sparse,unitary,BRKGA,80.0,18.33534378769602,0.6038647342995169,9.7708082026538,34.675,65.24,34.7044988240004,65.29550117599959
54,386,148610,55,120,multiple,sparse,unitary,BRKGA,78.18181818181819,16.184971098265898,0.6944444444444444,8.670520231213873,34.872499999999995,64.43,35.11744417310742,64.88255582689257
55,388,150156,55,120,multiple,sparse,unitary,BRKGA,80.0,18.21471652593486,0.6038647342995169,8.202653799758746,34.165,65.36,34.32805827681487,65.67194172318513
56,468,218556,60,120,multiple,sparse,unitary,BRKGA,63.333333333333336,14.953271028037383,0.3508771929824561,2.5700934579439254,35.705,61.605000000000004,36.69201520912547,63.307984790874535
57,414,170982,60,120,multiple,sparse,unitary,BRKGA,70.0,14.76997578692494,0.24242424242424243,2.4213075060532687,34.886250000000004,64.585,35.071691569172,64.928308430828
58,489,238632,60,120,multiple,sparse,unitary,BRKGA,61.666666666666664,15.243243243243244,0.21645021645021645,2.1621621621621623,36.25625,62.68999999999999,36.64236896294705,63.35763103705294
59,473,223256,60,120,multiple,sparse,unitary,BRKGA,65.0,16.25916870415648,0.24479804161566707,2.078239608801956,33.645,65.14500000000001,34.057090798663836,65.94290920133618
60,469,219492,60,120,multiple,sparse,unitary,BRKGA,65.0,16.014669926650367,0.24479804161566707,2.078239608801956,33.645,63.599999999999994,34.598179855005405,65.4018201449946
61,515,264710,65,120,multiple,sparse,unitary,BRKGA,60.0,18.46846846846847,0.3007518796992481,3.6036036036036037,24.946250000000003,65.505,27.579773634969115,72.42022636503089
62,508,257556,65,120,multiple,sparse,unitary,BRKGA,60.0,22.641509433962263,0.31496062992125984,2.830188679245283,24.04375,65.965,26.712680711597482,73.28731928840251
63,517,266772,65,120,multiple,sparse,unitary,BRKGA,60.0,17.76504297994269,0.28694404591104733,3.2951289398280803,26.4575,66.145,28.571042898409875,71.42895710159013
64,513,262656,65,120,multiple,sparse,unitary,BRKGA,60.0,21.15987460815047,0.3139717425431711,2.9780564263322886,24.346249999999998,66.09,26.92089731717093,73.07910268282906
65,533,283556,65,120,multiple,sparse,unitary,BRKGA,60.0,19.71014492753623,0.29027576197387517,1.4492753623188406,25.438749999999995,67.11999999999999,27.48389536375545,72.51610463624455
66,531,281430,70,120,multiple,sparse,unitary,BRKGA,60.0,21.65109034267913,0.31201248049922,2.803738317757009,24.485000000000003,71.21000000000001,25.586498772140658,74.41350122785934
67,561,314160,70,120,multiple,sparse,unitary,BRKGA,60.0,21.180030257186083,0.30303030303030304,2.723146747352496,24.494999999999997,70.47999999999999,25.790997630955513,74.20900236904447
68,564,317532,70,120,multiple,sparse,unitary,BRKGA,60.0,21.65109034267913,0.31201248049922,2.803738317757009,24.485000000000003,71.21000000000001,25.586498772140658,74.41350122785934
69,534,284622,70,120,multiple,sparse,unitary,BRKGA,60.0,21.65109034267913,0.31201248049922,2.803738317757009,24.485000000000003,71.21000000000001,25.586498772140658,74.41350122785934
70,563,316406,70,120,multiple,sparse,unitary,BRKGA,60.0,21.65109034267913,0.31201248049922,2.803738317757009,24.485000000000003,71.21000000000001,25.586498772140658,74.41350122785934
71,611,372710,75,120,multiple,sparse,unitary,BRKGA,57.333333333333336,21.605839416058394,0.29239766081871343,1.313868613138686,25.3525,74.175,25.472859260003514,74.52714073999648
72,605,365420,75,120,multiple,sparse,unitary,BRKGA,56.0,21.10091743119266,0.30627871362940273,3.363914373088685,25.305,73.74499999999999,25.547703180212014,74.45229681978799
73,607,367842,75,120,multiple,sparse,unitary,BRKGA,58.666666666666664,22.595419847328245,0.3058103975535168,1.5267175572519085,24.121249999999996,74.48,24.46343225871883,75.53656774128117
74,607,367842,75,120,multiple,sparse,unitary,BRKGA,58.666666666666664,22.595419847328245,0.3058103975535168,1.5267175572519085,24.121249999999996,74.48,24.46343225871883,75.53656774128117
75,607,367842,75,120,multiple,sparse,unitary,BRKGA,58.666666666666664,22.595419847328245,0.3058103975535168,1.5267175572519085,24.121249999999996,74.48,24.46343225871883,75.53656774128117
76,665,441560,80,120,multiple,sparse,unitary,BRKGA,47.5,22.564935064935064,0.3252032520325203,1.948051948051948,21.763749999999998,76.46499999999999,22.15619154270007,77.84380845729991
77,934,871422,80,120,multiple,sparse,unitary,BRKGA,48.75,23.421926910299003,0.33277870216306155,1.6611295681063123,21.5075,77.81,21.655297404787678,78.34470259521233
78,665,441560,80,120,multiple,sparse,unitary,BRKGA,47.5,22.564935064935064,0.3252032520325203,1.948051948051948,21.763749999999998,76.46499999999999,22.15619154270007,77.84380845729991
79,668,445556,80,120,multiple,sparse,unitary,BRKGA,48.75,23.421926910299003,0.33277870216306155,1.6611295681063123,21.5075,77.81,21.655297404787678,78.34470259521233
80,667,444222,80,120,multiple,sparse,unitary,BRKGA,48.75,23.421926910299003,0.33277870216306155,1.6611295681063123,21.5075,77.81,21.655297404787678,78.34470259521233
1,37,1332,5,120,single,sparse,unitary,BRKGA,100.0,8.547008547008547,0.0,2.5641025641025643,6.0925,11.635,34.3675081088704,65.6324918911296
2,35,1190,5,120,single,sparse,unitary,BRKGA,100.0,4.195804195804196,0.0,2.797202797202797,6.527500000000001,10.330000000000002,38.72163725344802,61.27836274655199
3,36,1260,5,120,single,sparse,unitary,BRKGA,100.0,5.0359712230215825,0.0,2.8776978417266186,6.6587499999999995,11.78,36.112805911463624,63.88719408853637
4,47,2162,5,120,single,sparse,unitary,BRKGA,100.0,8.955223880597014,0.0,1.492537313432836,6.355,12.34,33.993046269055895,66.0069537309441
5,34,1122,5,120,single,sparse,unitary,BRKGA,100.0,4.444444444444445,0.0,2.2222222222222223,6.73,10.99,37.97968397291196,62.02031602708803
6,53,2756,10,120,single,sparse,unitary,BRKGA,100.0,9.154929577464788,0.0,2.112676056338028,7.021249999999999,23.765,22.806447683624995,77.193552316375
7,73,5256,10,120,single,sparse,unitary,BRKGA,100.0,22.641509433962263,0.0,15.09433962264151,6.79,22.175,23.4420852753323,76.55791472466771
8,66,4290,10,120,single,sparse,unitary,BRKGA,100.0,13.291139240506329,0.0,6.329113924050633,7.282500000000001,21.325,25.456611028576425,74.54338897142358
9,84,6972,10,120,single,sparse,unitary,BRKGA,100.0,12.162162162162161,0.0,2.027027027027027,6.26875,21.65,22.453548242668457,77.54645175733155
10,93,8556,10,120,single,sparse,unitary,BRKGA,100.0,16.352201257861637,0.0,15.09433962264151,6.921250000000001,22.985000000000003,23.143155694879834,76.85684430512016
11,123,15006,15,120,single,sparse,unitary,BRKGA,100.0,24.096385542168676,0.0,0.6024096385542169,6.915,31.75,17.884391568602094,82.1156084313979
12,98,9506,15,120,single,sparse,unitary,BRKGA,100.0,16.517857142857142,0.0,7.142857142857143,9.05875,29.339999999999996,23.5912627364172,76.4087372635828
13,120,14280,15,120,single,sparse,unitary,BRKGA,100.0,21.153846153846153,0.0,3.2051282051282053,6.8500000000000005,30.5,18.340026773761714,81.6599732262383
14,97,9312,15,120,single,sparse,unitary,BRKGA,100.0,17.46987951807229,0.0,3.0120481927710845,7.1875,29.154999999999998,19.7771204512623,80.22287954873771
15,140,19460,15,120,single,sparse,unitary,BRKGA,100.0,29.487179487179485,0.0,5.128205128205129,6.703749999999999,33.77,16.56320454615646,83.43679545384354
16,151,22650,20,120,single,sparse,unitary,BRKGA,100.0,21.019108280254777,0.0,3.1847133757961785,7.265,37.065000000000005,16.388450259418,83.611549740582
17,150,22350,20,120,single,sparse,unitary,BRKGA,100.0,21.518987341772153,0.0,2.5316455696202533,7.19125,35.595,16.807385550264396,83.1926144497356
18,133,17556,20,120,single,sparse,unitary,BRKGA,100.0,23.448275862068964,0.0,2.7586206896551726,7.3175,37.230000000000004,16.42628654806667,83.57371345193333
19,133,17556,20,120,single,sparse,unitary,BRKGA,100.0,21.656050955414013,0.0,1.2738853503184713,7.072500000000001,36.755,16.137128515201642,83.86287148479836
20,139,19182,20,120,single,sparse,unitary,BRKGA,100.0,20.37037037037037,0.0,3.0864197530864197,7.33875,36.28,16.82475999426852,83.17524000573148
21,217,46872,25,120,single,sparse,unitary,BRKGA,100.0,29.62962962962963,0.0,1.5873015873015872,9.136249999999999,44.794999999999995,16.94054931046471,83.05945068953528
22,190,35910,25,120,single,sparse,unitary,BRKGA,100.0,25.0,0.0,1.0204081632653061,8.39625,42.575,16.472521274247736,83.52747872575226
23,189,35532,25,120,single,sparse,unitary,BRKGA,100.0,27.374301675977655,0.0,1.1173184357541899,7.878749999999999,43.425,15.357064542065638,84.64293545793437
24,186,34410,25,120,single,sparse,unitary,BRKGA,100.0,29.213483146067414,0.5649717514124294,1.6853932584269662,8.734999999999998,43.970000000000006,16.573380134712075,83.42661986528793
25,190,35910,25,120,single,sparse,unitary,BRKGA,100.0,31.25,0.0,3.125,8.2475,43.815000000000005,15.84153661464586,84.15846338535414
