instance,|V|,|A|,|B|,T,model,cost,meters,tourMinutes,blocksMeters,blocksMinutes,numVisitedBlocks,numVisitedNodes,numOriginalVisitedNodes,numRepeatedNodes,numRepeatedArcs
76,802,642402,80,120.0,SOL-STATS,137.0,17504.0,26.256,15419.0,92.51400000000001,32,152,530,69,17
77,712,506232,80,120.0,SOL-STATS,206.0,16738.0,25.107,15322.0,91.932,46,204,595,89,4
78,741,548340,80,120.0,SOL-STATS,148.0,19595.0,29.3925,14748.0,88.488,39,98,652,112,9
79,829,686412,80,120.0,SOL-STATS,106.0,16043.0,24.064499999999995,15196.0,91.176,29,111,492,43,0
7,93,8556,10,120.0,SOL-STATS,44.0,26966.0,40.449000000000005,2056.0,12.336,10,29,813,71,0
80,902,812702,80,120.0,SOL-STATS,145.0,14886.0,22.328999999999994,15974.0,95.84399999999998,34,113,505,31,0
8,110,11990,10,120.0,SOL-STATS,36.0,26936.0,40.404,2555.0,15.33,10,41,860,69,0
9,91,8190,10,120.0,SOL-STATS,35.0,10621.0,15.9315,3545.0,21.270000000000003,10,21,288,9,0
10,93,8556,10,120.0,SOL-STATS,31.0,5537.0,8.305499999999999,4597.0,27.582000000000004,10,26,159,24,0
11,123,15006,15,120.0,SOL-STATS,60.0,5532.0,8.298000000000002,6350.0,38.1,15,40,166,1,0
12,98,9506,15,120.0,SOL-STATS,70.0,7247.0,10.8705,5868.0,35.208,15,37,224,16,0
13,120,14280,15,120.0,SOL-STATS,65.0,5480.0,8.219999999999999,6100.0,36.6,15,33,156,5,0
14,97,9312,15,120.0,SOL-STATS,66.0,5750.0,8.625,5831.0,34.986000000000004,15,29,166,5,0
15,140,19460,15,120.0,SOL-STATS,66.0,5363.0,8.0445,6754.0,40.523999999999994,15,46,156,8,0
16,151,22650,20,120.0,SOL-STATS,93.0,5812.0,8.717999999999996,7413.0,44.478,20,33,157,5,0
17,150,22350,20,120.0,SOL-STATS,78.0,5753.0,8.6295,7119.0,42.714000000000006,20,34,158,4,0
18,133,17556,20,120.0,SOL-STATS,75.0,5854.0,8.780999999999999,7446.0,44.676,20,34,145,4,0
19,133,17556,20,120.0,SOL-STATS,75.0,5658.0,8.487000000000002,7351.0,44.106,20,34,157,2,0
1,37,1332,5,120.0,SOL-STATS,23.0,4874.0,7.311000000000002,2327.0,13.962000000000002,5,10,117,3,0
20,139,19182,20,120.0,SOL-STATS,81.0,5871.0,8.8065,7256.0,43.53600000000001,20,33,162,5,0
21,217,46872,25,120.0,SOL-STATS,92.0,7309.0,10.963500000000003,8959.0,53.754,25,56,189,3,0
22,190,35910,25,120.0,SOL-STATS,98.0,6717.0,10.075499999999998,8515.0,51.089999999999996,25,49,196,2,0
23,189,35532,25,120.0,SOL-STATS,120.0,6303.0,9.454500000000003,8685.0,52.11,25,49,179,2,0
24,186,34410,25,120.0,SOL-STATS,119.0,6988.0,10.482,8794.0,52.764,25,52,178,3,1
25,190,35910,25,120.0,SOL-STATS,87.0,6598.0,9.896999999999998,8763.0,52.578,25,60,192,6,0
26,207,42642,30,120.0,SOL-STATS,126.0,7272.0,10.908000000000001,10773.0,64.638,30,68,182,6,0
27,205,41820,30,120.0,SOL-STATS,132.0,6864.0,10.296000000000006,10486.0,62.91600000000001,30,73,196,16,0
28,236,55460,30,120.0,SOL-STATS,125.0,7139.0,10.7085,10630.0,63.78,30,90,209,17,0
29,218,47306,30,120.0,SOL-STATS,120.0,6598.0,9.897000000000006,11353.0,68.118,30,73,192,6,0
2,35,1190,5,120.0,SOL-STATS,15.0,5222.0,7.832999999999998,2066.0,12.396,5,6,143,4,0
30,207,42642,30,120.0,SOL-STATS,110.0,7495.0,11.2425,10481.0,62.886,30,70,211,16,4
31,250,62250,35,120.0,SOL-STATS,164.0,7914.0,11.870999999999995,12291.0,73.74600000000001,35,82,222,25,0
32,240,57360,35,120.0,SOL-STATS,154.0,7457.0,11.185500000000005,13127.0,78.762,35,87,208,20,0
33,243,58806,35,120.0,SOL-STATS,129.0,7208.0,10.811999999999998,12359.0,74.15400000000001,35,85,206,17,0
34,242,58322,35,120.0,SOL-STATS,146.0,7588.0,11.382000000000005,12658.0,75.94800000000001,35,82,212,20,0
35,262,68382,35,120.0,SOL-STATS,131.0,7388.0,11.082000000000008,12797.0,76.782,35,95,217,18,0
36,272,73712,40,120.0,SOL-STATS,141.0,7843.0,11.764499999999998,14355.0,86.13000000000001,40,112,231,26,1
37,272,73712,40,120.0,SOL-STATS,153.0,7966.0,11.948999999999998,14362.0,86.17200000000001,40,116,219,29,1
38,272,73712,40,120.0,SOL-STATS,158.0,7760.0,11.64,14218.0,85.308,40,113,230,26,2
39,274,74802,40,120.0,SOL-STATS,160.0,7955.0,11.932500000000005,14365.0,86.19,40,112,217,24,1
3,36,1260,5,120.0,SOL-STATS,16.0,5327.0,7.990500000000001,2356.0,14.136,5,7,139,4,0
40,274,74802,40,120.0,SOL-STATS,154.0,7683.0,11.524500000000003,14295.0,85.77000000000001,40,116,225,23,1
41,293,85556,45,120.0,SOL-STATS,188.0,7818.0,11.727000000000004,16475.0,98.85000000000001,45,120,218,26,2
42,291,84390,45,120.0,SOL-STATS,175.0,7760.0,11.64,15989.0,95.934,45,122,230,26,2
43,301,90300,45,120.0,SOL-STATS,163.0,7708.0,11.561999999999998,16292.0,97.752,45,132,228,25,2
44,301,90300,45,120.0,SOL-STATS,186.0,7708.0,11.561999999999998,16292.0,97.752,45,132,228,25,2
45,288,82656,45,120.0,SOL-STATS,183.0,8004.0,12.006,16312.0,97.872,45,122,233,26,2
46,324,104652,50,120.0,SOL-STATS,189.0,8746.0,13.119,17718.0,106.308,49,138,245,23,2
47,320,102080,50,120.0,SOL-STATS,198.0,7919.0,11.878500000000003,17863.0,107.17800000000001,50,124,238,25,2
48,311,96410,50,120.0,SOL-STATS,192.0,9264.0,13.896,17346.0,104.076,49,124,252,29,2
49,315,98910,50,120.0,SOL-STATS,198.0,8298.0,12.447000000000003,17501.0,105.00599999999999,49,137,238,30,3
4,47,2162,5,120.0,SOL-STATS,13.0,5084.0,7.626000000000001,2468.0,14.808,5,12,134,2,0
50,325,105300,50,120.0,SOL-STATS,189.0,7683.0,11.524500000000003,18058.0,108.348,49,130,225,23,1
51,339,114582,55,120.0,SOL-STATS,226.0,9235.0,13.852500000000006,17549.0,105.29400000000001,51,134,280,25,1
52,345,118680,55,120.0,SOL-STATS,216.0,9086.0,13.629000000000005,17640.0,105.84,51,132,252,32,1
53,349,121452,55,120.0,SOL-STATS,205.0,8720.0,13.079999999999998,17750.0,106.5,52,146,269,41,1
54,332,109892,55,120.0,SOL-STATS,207.0,8119.0,12.1785,17948.0,107.688,49,132,234,28,11
55,357,127092,55,120.0,SOL-STATS,210.0,8048.0,12.072000000000003,17982.0,107.89200000000001,50,125,237,22,2
56,374,139502,60,120.0,SOL-STATS,241.0,8735.0,13.102500000000006,17776.0,106.65600000000002,52,154,253,19,2
57,346,119370,60,120.0,SOL-STATS,220.0,8277.0,12.415499999999994,17904.0,107.42399999999999,53,138,238,29,4
58,346,119370,60,120.0,SOL-STATS,251.0,9464.0,14.195999999999998,17528.0,105.16800000000002,53,163,279,33,8
59,346,119370,60,120.0,SOL-STATS,227.0,9398.0,14.096999999999994,17589.0,105.534,52,143,257,29,0
5,34,1122,5,120.0,SOL-STATS,10.0,5384.0,8.076,2198.0,13.187999999999999,5,6,135,3,0
60,347,120062,60,120.0,SOL-STATS,236.0,8047.0,12.070499999999996,17968.0,107.80799999999999,51,122,225,22,1
61,374,139502,65,120.0,SOL-STATS,252.0,9135.0,13.7025,17689.0,106.13400000000003,55,144,233,24,9
62,374,139502,65,120.0,SOL-STATS,262.0,8461.0,12.691500000000005,17844.0,107.064,53,111,236,16,0
63,376,141000,65,120.0,SOL-STATS,265.0,8988.0,13.482,17708.0,106.24799999999998,54,138,252,40,9
64,374,139502,65,120.0,SOL-STATS,219.0,9095.0,13.642499999999998,17694.0,106.16400000000002,54,136,269,42,4
65,372,138012,65,120.0,SOL-STATS,240.0,9477.0,14.215500000000006,17596.0,105.57599999999998,54,139,272,38,14
66,387,149382,70,120.0,SOL-STATS,247.0,9021.0,13.531499999999994,17736.0,106.416,54,153,251,21,6
67,393,154056,70,120.0,SOL-STATS,234.0,8686.0,13.028999999999996,17806.0,106.83599999999998,52,119,230,30,10
68,387,149382,70,120.0,SOL-STATS,257.0,9099.0,13.648499999999999,17720.0,106.31999999999998,54,131,258,17,4
69,399,158802,70,120.0,SOL-STATS,251.0,8508.0,12.762,17868.0,107.20799999999998,54,128,232,19,1
6,53,2756,10,120.0,SOL-STATS,39.0,5617.0,8.4255,4753.0,28.518,10,13,142,3,0
70,384,147072,70,120.0,SOL-STATS,229.0,9660.0,14.489999999999995,17555.0,105.33,56,131,280,43,7
71,417,173472,75,120.0,SOL-STATS,271.0,9419.0,14.128500000000003,17634.0,105.80400000000002,54,126,270,30,2
72,421,176820,75,120.0,SOL-STATS,240.0,9717.0,14.575500000000005,17450.0,104.7,52,130,267,34,0
73,420,175980,75,120.0,SOL-STATS,255.0,8988.0,13.482,17710.0,106.26000000000002,53,159,265,41,0
74,414,170982,75,120.0,SOL-STATS,276.0,8882.0,13.323000000000008,17745.0,106.47,56,143,258,36,2
75,414,170982,75,120.0,SOL-STATS,261.0,10575.0,15.862499999999997,17350.0,104.1,54,174,307,63,33
76,430,184470,80,120.0,SOL-STATS,272.0,10521.0,15.781499999999994,17364.0,104.184,55,125,281,40,16
77,464,214832,80,120.0,SOL-STATS,264.0,11660.0,17.49000000000001,17066.0,102.39599999999999,53,164,301,58,6
78,432,186192,80,120.0,SOL-STATS,279.0,9780.0,14.670000000000002,17460.0,104.75999999999999,53,124,239,53,0
79,434,187922,80,120.0,SOL-STATS,268.0,9329.0,13.993499999999997,17650.0,105.89999999999999,54,119,254,31,2
7,73,5256,10,120.0,SOL-STATS,45.0,5432.0,8.148,4435.0,26.610000000000003,10,36,159,24,0
80,430,184470,80,120.0,SOL-STATS,257.0,10088.0,15.132000000000005,17451.0,104.70600000000002,53,144,293,27,5
8,66,4290,10,120.0,SOL-STATS,50.0,5826.0,8.739000000000004,4265.0,25.590000000000003,10,21,158,10,0
9,84,6972,10,120.0,SOL-STATS,43.0,5015.0,7.522499999999997,4330.0,25.98,10,18,148,3,0
10,110,11990,10,120.0,SOL-STATS,35.0,24491.0,36.7365,2656.0,15.936000000000002,10,25,740,69,0
11,128,16256,15,120.0,SOL-STATS,58.0,28442.0,42.663000000000004,4347.0,26.082,15,47,877,77,4
12,144,20592,15,120.0,SOL-STATS,62.0,27509.0,41.26349999999999,4241.0,25.445999999999998,15,50,829,71,4
